customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,code,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,Hash,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3704-IEAXF,Female,0,Yes,Yes,72,No,No phone service,3704,DSL,No,Yes,No,Yes,Yes,Yes,Two year,IEAXF,No,Credit card (automatic),53.65,3784,No
6810-VCAEX,Female,0,No,No,47,No,No phone service,6810,DSL,Yes,Yes,No,Yes,No,No,One year,VCAEX,No,Credit card (automatic),39.65,1798.65,No
0674-EYYZV,Female,0,No,No,1,Yes,No,674,DSL,No,No,No,No,Yes,No,Month-to-month,EYYZV,Yes,Electronic check,54.65,54.65,No
,Female,0,No,No,36,Yes,Yes,4480,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,MBMLB,Yes,Bank transfer (automatic),104.8,3886.45,No
,Male,0,Yes,Yes,43,No,No phone service,1395,DSL,No,Yes,No,No,No,No,Month-to-month,OFUWC,No,Credit card (automatic),29.3,1224.05,No
0822-QGCXA,Female,1,Yes,No,27,Yes,Yes,822,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,QGCXA,No,Electronic check,83.85,2310.2,No
0872-NXJYS,Female,0,No,No,9,Yes,No,872,Fiber optic,No,No,No,No,No,Yes,Month-to-month,NXJYS,Yes,Electronic check,79.55,723.4,Yes
,Female,0,No,No,38,Yes,Yes,2832,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,KJCRD,Yes,Electronic check,103.65,3988.5,No
3588-WSTTJ,Female,1,No,No,35,Yes,Yes,3588,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,WSTTJ,Yes,Electronic check,99.05,3554.6,No
,Female,0,Yes,Yes,0,Yes,Yes,4075,DSL,No,Yes,Yes,Yes,Yes,No,Two year,WKNIU,No,Mailed check,73.35, ,No
,Female,0,Yes,No,59,Yes,No,5090,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,EMGTC,Yes,Mailed check,100.05,6034.85,No
,Male,0,No,No,27,Yes,No,2346,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,CZYIL,No,Credit card (automatic),20.35,531.6,No
,Female,1,No,No,2,Yes,No,3798,DSL,No,No,No,No,No,No,Month-to-month,EPWRR,No,Electronic check,43.95,85.1,No
,Male,0,No,No,7,Yes,Yes,6258,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,NGCNG,No,Mailed check,23.5,173,No
4186-ZBUEW,Female,0,No,No,36,Yes,Yes,4186,DSL,No,Yes,No,Yes,No,Yes,One year,ZBUEW,Yes,Mailed check,70.7,2511.95,No
,Female,0,Yes,Yes,41,Yes,Yes,5274,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,XHAKY,Yes,Bank transfer (automatic),94.3,3893.6,No
,Female,0,No,No,13,No,No phone service,1442,DSL,No,Yes,No,No,No,No,Month-to-month,BQPVU,No,Electronic check,29.15,357.15,No
,Male,0,No,Yes,19,Yes,No,3978,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,YNKDD,No,Credit card (automatic),20.85,467.5,No
4940-KHCWD,Female,0,Yes,No,60,No,No phone service,4940,DSL,Yes,Yes,No,Yes,No,No,Two year,KHCWD,No,Bank transfer (automatic),37.7,2288.7,No
,Female,0,No,Yes,48,Yes,No,9412,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,ARGBX,Yes,Mailed check,95.5,4627.85,Yes
,Male,1,No,No,3,Yes,Yes,1389,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,CXMLU,No,Electronic check,91.05,289.1,Yes
9589-ABEPT,Male,0,Yes,No,69,Yes,Yes,9589,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,ABEPT,Yes,Mailed check,92.45,6460.55,No
9388-ZEYVT,Male,0,No,No,43,No,No phone service,9388,DSL,No,No,Yes,Yes,No,Yes,One year,ZEYVT,No,Electronic check,44.15,1931.3,No
0305-SQECB,Female,0,No,Yes,11,No,No phone service,305,DSL,Yes,No,No,Yes,No,No,One year,SQECB,Yes,Mailed check,36.05,402.6,No
,Female,0,Yes,No,45,Yes,No,7605,DSL,No,No,Yes,No,No,No,Month-to-month,SNLQG,Yes,Credit card (automatic),50.25,2221.55,No
4670-TABXH,Male,0,Yes,No,72,Yes,Yes,4670,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,TABXH,Yes,Credit card (automatic),109.75,7758.9,No
5561-NWEVX,Female,1,Yes,No,2,Yes,Yes,5561,Fiber optic,No,No,Yes,No,No,No,Month-to-month,NWEVX,No,Electronic check,79.2,172.85,Yes
,Female,0,Yes,Yes,12,Yes,No,64,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,SUDOG,No,Bank transfer (automatic),20.3,224.5,No
8561-NMTBD,Female,0,Yes,Yes,67,Yes,Yes,8561,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,NMTBD,Yes,Credit card (automatic),112.35,7388.45,No
,Male,0,Yes,No,37,Yes,Yes,5161,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,XEUVX,No,Mailed check,94.3,3460.95,No
8292-FRFZQ,Female,0,No,No,39,No,No phone service,8292,DSL,Yes,Yes,No,Yes,No,No,One year,FRFZQ,No,Bank transfer (automatic),41.15,1700.9,No
8591-NXRCV,Female,0,No,No,41,Yes,Yes,8591,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,NXRCV,Yes,Bank transfer (automatic),74.65,3090.65,No
,Female,0,No,No,25,No,No phone service,7895,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,VONWT,Yes,Electronic check,48.25,1293.8,No
4526-RMTLL,Male,0,Yes,Yes,8,Yes,Yes,4526,DSL,Yes,Yes,No,Yes,No,Yes,Two year,RMTLL,Yes,Credit card (automatic),76.15,645.8,No
6253-GNHWH,Female,0,Yes,Yes,71,Yes,Yes,6253,DSL,Yes,Yes,Yes,Yes,No,No,Two year,GNHWH,No,Mailed check,71.1,5224.95,No
4566-NECEV,Male,0,No,No,5,Yes,Yes,4566,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,NECEV,No,Electronic check,96.55,500.1,No
,Female,0,No,No,30,Yes,Yes,8080,DSL,Yes,No,Yes,No,Yes,Yes,One year,POTJR,Yes,Credit card (automatic),79.3,2427.1,No
6906-MPARY,Male,0,No,No,40,Yes,No,6906,Fiber optic,No,Yes,No,Yes,No,Yes,One year,MPARY,Yes,Credit card (automatic),89.6,3488.15,No
3662-FXJFO,Female,0,No,No,54,Yes,No,3662,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,FXJFO,Yes,Mailed check,20.5,1035.7,No
8107-RZLNV,Male,0,Yes,No,72,Yes,Yes,8107,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,RZLNV,Yes,Bank transfer (automatic),106.3,7565.35,No
,Male,0,Yes,Yes,28,Yes,No,516,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,OOHAR,No,Bank transfer (automatic),100.35,2799,No
,Male,0,Yes,Yes,18,Yes,No,2027,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,CWDNU,Yes,Electronic check,85.6,1601.5,No
2737-WFVYW,Female,0,No,No,2,No,No phone service,2737,DSL,No,No,No,No,Yes,Yes,Month-to-month,WFVYW,Yes,Electronic check,45.25,85.5,Yes
9912-OMZDS,Female,0,Yes,Yes,59,Yes,Yes,9912,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,OMZDS,Yes,Electronic check,106.15,6256.2,No
,Male,0,Yes,Yes,22,Yes,No,3733,DSL,No,No,No,Yes,No,No,Month-to-month,ZEECP,Yes,Electronic check,51.1,1232.9,No
,Female,0,No,No,1,Yes,No,7878,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,RTCZG,No,Mailed check,19.9,19.9,No
2452-MRMZF,Female,1,Yes,No,72,Yes,Yes,2452,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,MRMZF,Yes,Credit card (automatic),25.7,1937.4,No
,Female,1,No,No,14,Yes,Yes,2272,Fiber optic,No,No,No,No,No,No,Month-to-month,QAGFO,Yes,Electronic check,74.3,1096.25,Yes
,Male,0,Yes,No,50,Yes,Yes,7103,Fiber optic,No,No,No,Yes,Yes,Yes,One year,IPXPJ,No,Electronic check,99.4,5059.75,No
4342-HFXWS,Female,0,Yes,Yes,48,Yes,No,4342,DSL,Yes,No,Yes,Yes,Yes,No,One year,HFXWS,No,Bank transfer (automatic),69.7,3023.65,No
3545-CNWRG,Female,0,Yes,Yes,49,Yes,Yes,3545,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,CNWRG,Yes,Electronic check,98.35,4889.2,No
,Male,0,Yes,Yes,28,Yes,No,1785,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,BPHTP,No,Electronic check,85.45,2289.9,No
,Male,1,No,No,68,Yes,Yes,4989,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,LIXVT,Yes,Electronic check,95.9,6503.2,No
7315-WYOAW,Male,0,No,No,13,Yes,Yes,7315,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,WYOAW,No,Electronic check,100.75,1313.25,No
1173-XZPYF,Female,0,No,No,11,Yes,Yes,1173,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,XZPYF,Yes,Electronic check,89.2,990.3,No
9850-OWRHQ,Female,0,Yes,No,3,Yes,Yes,9850,Fiber optic,No,No,No,No,No,No,Month-to-month,OWRHQ,Yes,Credit card (automatic),74.1,228,Yes
3768-NLUBH,Male,1,Yes,No,57,Yes,Yes,3768,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,NLUBH,No,Electronic check,100.6,5746.15,Yes
8676-TRMJS,Male,0,No,No,3,Yes,Yes,8676,Fiber optic,No,No,No,No,No,No,Month-to-month,TRMJS,No,Mailed check,75,209.1,Yes
2509-TFPJU,Male,0,Yes,No,72,Yes,Yes,2509,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,TFPJU,No,Credit card (automatic),25.75,1864.2,No
9530-GRMJG,Male,0,Yes,Yes,70,Yes,Yes,9530,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,GRMJG,Yes,Electronic check,84.1,5979.7,No
,Female,0,Yes,Yes,49,Yes,Yes,6898,DSL,No,Yes,No,Yes,Yes,Yes,Two year,RBTLU,No,Bank transfer (automatic),79.3,3902.45,No
5481-NTDOH,Female,1,Yes,No,67,Yes,Yes,5481,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,NTDOH,Yes,Credit card (automatic),107.05,7142.5,No
,Male,0,No,No,46,Yes,No,2068,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,WWXQZ,No,Bank transfer (automatic),20.05,902,No
,Female,1,No,No,64,Yes,No,7359,DSL,Yes,Yes,No,Yes,Yes,No,Two year,SSBJK,Yes,Credit card (automatic),70.2,4481,Yes
,Female,0,Yes,No,37,Yes,No,2061,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,VVFST,No,Bank transfer (automatic),19.5,805.2,No
0685-MLYYM,Female,1,No,No,2,Yes,No,685,Fiber optic,No,No,No,No,No,No,Month-to-month,MLYYM,No,Electronic check,70.75,154.85,Yes
,Female,1,Yes,No,13,No,No phone service,749,DSL,No,No,No,No,Yes,Yes,Month-to-month,IRGQE,No,Electronic check,45.3,528.45,No
2380-DAMQP,Female,0,Yes,No,72,Yes,Yes,2380,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,DAMQP,No,Electronic check,115.15,8349.7,No
2256-YLYLP,Male,0,Yes,Yes,68,Yes,No,2256,DSL,No,No,Yes,Yes,Yes,Yes,Two year,YLYLP,Yes,Bank transfer (automatic),72.95,4953.25,No
,Male,0,Yes,Yes,15,Yes,No,1272,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,ILHFG,No,Mailed check,19.65,332.65,No
,Female,0,No,No,24,Yes,No,164,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,XAIRP,Yes,Bank transfer (automatic),19.55,470.2,No
5666-CYCYZ,Female,0,No,No,24,Yes,Yes,5666,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,CYCYZ,Yes,Electronic check,89.55,2259.35,No
,Male,0,No,No,27,Yes,No,4011,DSL,Yes,No,No,No,No,No,Month-to-month,ARPHK,No,Mailed check,50.35,1411.35,No
8182-PNAGI,Male,0,No,No,12,Yes,No,8182,DSL,No,No,No,Yes,No,No,Month-to-month,PNAGI,No,Bank transfer (automatic),50.25,593.75,Yes
6365-HITVU,Female,0,Yes,Yes,71,Yes,No,6365,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,HITVU,No,Credit card (automatic),87.25,6328.7,No
7558-IMLMT,Male,0,Yes,Yes,67,Yes,No,7558,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,IMLMT,Yes,Mailed check,20.8,1411.9,No
9488-FYQAU,Female,0,Yes,No,63,Yes,Yes,9488,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,FYQAU,Yes,Bank transfer (automatic),109.25,6841.4,No
3590-TCXTB,Male,0,No,No,1,Yes,No,3590,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,TCXTB,No,Mailed check,20.35,20.35,No
6994-KERXL,Male,0,No,No,4,Yes,No,6994,DSL,No,No,No,No,No,Yes,Month-to-month,KERXL,Yes,Electronic check,55.9,238.5,No
7957-RYHQD,Female,1,No,No,40,Yes,No,7957,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,RYHQD,Yes,Credit card (automatic),79.2,3233.85,Yes
,Female,0,No,No,12,Yes,No,2180,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,DXNEG,Yes,Electronic check,96,1062.1,Yes
1960-UOTYM,Male,0,Yes,Yes,52,Yes,No,1960,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,UOTYM,No,Electronic check,79.2,4016.3,No
2740-JFBOK,Male,0,No,No,10,Yes,Yes,2740,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,JFBOK,Yes,Electronic check,24,226.55,No
,Male,0,No,No,68,Yes,Yes,6500,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,JVEGC,No,Bank transfer (automatic),101.35,7110.75,No
,Female,0,No,No,54,Yes,Yes,5515,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,AKOAJ,Yes,Electronic check,100.1,5440.9,Yes
,Female,0,Yes,Yes,4,Yes,No,8976,DSL,No,Yes,No,Yes,No,No,Month-to-month,OQHGT,No,Mailed check,56.5,235.1,Yes
5245-VDBUR,Female,0,Yes,No,52,No,No phone service,5245,DSL,Yes,No,Yes,No,No,No,One year,VDBUR,No,Mailed check,35.45,1958.95,No
6230-BSUXY,Female,1,No,No,1,Yes,No,6230,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,BSUXY,Yes,Electronic check,85,85,Yes
,Male,0,Yes,No,70,Yes,Yes,8469,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,SNFFH,No,Bank transfer (automatic),79.4,5528.9,No
,Male,0,No,No,43,No,No phone service,2144,DSL,Yes,No,Yes,No,No,No,One year,ESWKO,Yes,Credit card (automatic),35.2,1463.7,No
,Male,0,No,No,52,Yes,No,1241,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,FPMOF,No,Mailed check,19.65,1025.05,No
,Female,0,No,No,12,No,No phone service,9928,DSL,Yes,No,Yes,Yes,No,Yes,Two year,BZVLZ,No,Mailed check,49.85,552.1,No
,Female,0,Yes,Yes,56,Yes,Yes,4114,DSL,Yes,Yes,No,No,No,Yes,One year,QMKVN,No,Bank transfer (automatic),68.75,3815.4,No
2775-SEFEE,Male,0,No,Yes,0,Yes,Yes,2775,DSL,Yes,Yes,No,Yes,No,No,Two year,SEFEE,Yes,Bank transfer (automatic),61.9, ,No
9003-CPATH,Male,0,No,No,42,Yes,Yes,9003,Fiber optic,No,No,Yes,No,No,No,Month-to-month,CPATH,No,Electronic check,79.9,3313.4,No
1754-GKYPY,Male,1,Yes,No,22,Yes,No,1754,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,GKYPY,Yes,Bank transfer (automatic),89.75,1938.9,No
5294-CDGWY,Male,0,Yes,Yes,51,No,No phone service,5294,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,CDGWY,No,Electronic check,59.3,3014.65,Yes
7956-XQWGU,Male,0,No,No,27,Yes,No,7956,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,XQWGU,Yes,Credit card (automatic),19.4,460.25,No
1591-MQJTP,Male,1,Yes,No,51,Yes,Yes,1591,Fiber optic,Yes,No,Yes,No,No,Yes,One year,MQJTP,Yes,Bank transfer (automatic),93.65,4839.15,No
,Male,0,No,Yes,4,Yes,No,5295,DSL,Yes,No,No,No,No,No,Month-to-month,PCJOO,Yes,Electronic check,49.4,184.4,Yes
2369-FEVNO,Male,0,No,No,1,Yes,No,2369,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,FEVNO,Yes,Mailed check,19.9,19.9,No
9863-JZAIC,Male,0,No,No,35,Yes,No,9863,DSL,No,No,No,No,Yes,No,Month-to-month,JZAIC,No,Mailed check,55,2010.55,Yes
,Male,1,Yes,Yes,71,Yes,Yes,7471,DSL,No,Yes,Yes,Yes,No,Yes,One year,MQPOS,Yes,Bank transfer (automatic),72.9,5139.65,No
,Female,0,No,No,1,Yes,No,7660,Fiber optic,No,No,No,No,No,No,Month-to-month,HDPJV,Yes,Electronic check,69.2,69.2,Yes
,Female,0,Yes,Yes,69,Yes,Yes,5115,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,SQAAU,Yes,Bank transfer (automatic),25.6,1673.4,No
,Male,0,Yes,Yes,14,Yes,No,9845,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,QOMAD,No,Mailed check,19.75,309.35,No
7672-VFMXZ,Male,0,Yes,No,57,Yes,No,7672,DSL,Yes,No,No,Yes,No,No,Month-to-month,VFMXZ,No,Electronic check,55.7,3171.6,No
9739-JLPQJ,Female,0,Yes,Yes,72,Yes,Yes,9739,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,JLPQJ,No,Credit card (automatic),117.5,8670.1,No
9916-AYHTC,Male,0,No,No,48,Yes,No,9916,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,AYHTC,No,Credit card (automatic),19.85,916,No
,Female,0,Yes,Yes,4,Yes,No,3855,Fiber optic,No,No,No,No,Yes,No,Month-to-month,ONCAR,Yes,Mailed check,78.9,299.75,No
,Male,0,Yes,Yes,31,Yes,No,1488,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,SYSFC,Yes,Electronic check,20.65,702.05,No
7931-PXHFC,Male,0,No,No,38,Yes,No,7931,DSL,No,No,Yes,Yes,No,Yes,One year,PXHFC,Yes,Mailed check,62.3,2354.8,Yes
3990-QYKBE,Male,1,Yes,No,37,Yes,Yes,3990,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,QYKBE,Yes,Electronic check,92.5,3473.4,Yes
,Female,0,No,No,1,Yes,No,970,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,QXPXW,No,Mailed check,19.65,19.65,No
,Male,1,No,No,57,Yes,Yes,3259,DSL,No,Yes,Yes,No,Yes,Yes,Two year,KNMRR,Yes,Bank transfer (automatic),79.75,4438.2,No
6120-RJKLU,Female,1,Yes,No,62,Yes,No,6120,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,RJKLU,Yes,Credit card (automatic),79.95,4819.75,No
9572-WUKSB,Male,0,Yes,No,3,No,No phone service,9572,DSL,No,No,No,Yes,No,No,Month-to-month,WUKSB,Yes,Electronic check,29.9,92.25,No
,Female,0,No,Yes,72,Yes,No,5893,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,KCLGT,Yes,Mailed check,19.75,1567,No
0076-LVEPS,Male,0,No,Yes,29,No,No phone service,76,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,LVEPS,Yes,Mailed check,45,1242.45,No
,Male,0,Yes,Yes,13,Yes,No,3640,DSL,No,No,No,No,No,No,Month-to-month,JQGJG,No,Bank transfer (automatic),44.8,559.2,No
,Male,0,No,Yes,3,Yes,No,4919,Fiber optic,No,No,No,No,No,No,Month-to-month,MOAVT,No,Electronic check,69.65,220.1,Yes
,Female,0,No,No,11,Yes,No,1596,DSL,No,Yes,No,No,No,No,Month-to-month,OQSPS,No,Electronic check,51.1,531.15,No
,Female,0,No,Yes,21,No,No phone service,9867,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,XOBQA,No,Mailed check,53.15,1183.2,No
9546-KDTRB,Female,0,No,No,19,Yes,Yes,9546,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,KDTRB,No,Bank transfer (automatic),24.7,465.85,No
3090-HAWSU,Male,0,No,No,61,Yes,Yes,3090,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,HAWSU,Yes,Credit card (automatic),111.6,6876.05,Yes
9820-RMCQV,Female,0,No,No,11,Yes,No,9820,DSL,Yes,No,No,No,No,No,Month-to-month,RMCQV,No,Credit card (automatic),48.55,501,Yes
3174-RKMOW,Male,0,Yes,Yes,35,Yes,Yes,3174,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,RKMOW,Yes,Electronic check,109.95,3782.4,No
1760-CAZHT,Male,0,No,Yes,25,Yes,No,1760,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,CAZHT,No,Mailed check,20.8,460.2,No
7839-QRKXN,Female,0,No,No,1,Yes,No,7839,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,QRKXN,Yes,Mailed check,20.2,20.2,Yes
,Female,0,No,No,67,Yes,Yes,8441,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,SHIPE,Yes,Bank transfer (automatic),25.6,1790.35,No
5204-QZXPU,Male,0,No,No,19,No,No phone service,5204,DSL,No,No,Yes,No,Yes,No,Month-to-month,QZXPU,Yes,Electronic check,39.65,733.35,Yes
,Male,0,No,No,56,Yes,Yes,4597,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,ELFTS,No,Electronic check,24.9,1334,Yes
1320-GVNHT,Male,0,Yes,Yes,72,Yes,Yes,1320,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,GVNHT,Yes,Credit card (automatic),108.4,7767.25,No
1047-RNXZV,Male,0,No,No,43,Yes,No,1047,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,RNXZV,No,Mailed check,19.55,876.15,No
,Female,0,Yes,Yes,55,Yes,Yes,3541,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,ZNUHK,Yes,Electronic check,85.1,4600.95,No
,Male,0,Yes,Yes,2,Yes,Yes,8450,DSL,Yes,No,No,No,No,No,Month-to-month,JOVAH,No,Mailed check,56.7,113.55,Yes
,Male,0,No,No,27,Yes,No,8725,Fiber optic,No,No,No,No,No,No,Month-to-month,JEDFD,Yes,Mailed check,69.05,1793.25,No
7562-UXTPG,Female,0,No,No,13,Yes,No,7562,Fiber optic,No,No,No,No,No,No,Month-to-month,UXTPG,Yes,Mailed check,70.15,886.7,No
8071-SBTRN,Female,0,No,No,70,Yes,Yes,8071,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,SBTRN,Yes,Mailed check,111.15,7737.55,No
,Female,0,Yes,No,14,Yes,No,1113,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,IUJYX,No,Mailed check,105.95,1348.9,Yes
,Female,0,Yes,Yes,19,Yes,Yes,6668,Fiber optic,No,No,No,Yes,No,Yes,One year,CNMFP,Yes,Bank transfer (automatic),89.35,1686.85,No
,Female,0,No,No,20,Yes,Yes,5626,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,MGTUK,Yes,Bank transfer (automatic),89.1,1879.25,No
,Male,0,Yes,Yes,43,Yes,Yes,5681,Fiber optic,Yes,No,Yes,Yes,No,No,One year,LLOEI,Yes,Credit card (automatic),91.25,4013.8,No
,Male,0,Yes,Yes,5,Yes,No,8212,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,DJRCH,Yes,Mailed check,90.35,434.5,No
4323-OHFOW,Female,1,Yes,No,70,Yes,Yes,4323,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,OHFOW,Yes,Bank transfer (automatic),105.55,7195.35,No
4933-BSAIP,Female,0,Yes,No,40,Yes,No,4933,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,BSAIP,No,Mailed check,19.1,780.1,No
2030-BTZRO,Male,0,Yes,Yes,6,Yes,No,2030,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,BTZRO,Yes,Credit card (automatic),20.4,107.6,No
1116-DXXDF,Male,0,No,No,39,Yes,No,1116,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,DXXDF,Yes,Electronic check,100.45,3801.7,No
9274-CNFMO,Male,1,Yes,No,4,Yes,Yes,9274,Fiber optic,No,No,No,No,No,No,Month-to-month,CNFMO,No,Electronic check,74.95,308.7,Yes
